"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL4094248";"";"None";"479.48";"0";"4.91";"14";"O=C(NC1C[C@H](c2cccc(CO)c2)Oc2ccccc21)C1(c2ccc3c(c2)OC(F)(F)O3)CC1";"EC50";"'='";"750.0";"nM";"6.12";"";"";"UO_0000065";"12.77";"0.24";"1.21";"7.95";"0";"CHEMBL4022897";"Corrector activity at CFTR F508del/F508del mutant in primary HBE cells assessed as increase in chloride ion current across apical membrane measured 18 to 24 hrs post compound treatment on basolateral side of cells in presence of channel potentiator GLPG1837 by trans-epithelial current clamp method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020819";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL3747654";"";"None";"443.56";"0";"1.70";"6";"NC(=O)CN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1";"EC50";"'='";"2818.38";"nM";"5.55";"";"";"UO_0000065";"12.51";"0.23";"3.85";"6.07";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL3746756";"";"None";"457.63";"0";"3.15";"7";"CN1CCN(CCCNc2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1";"EC50";"'='";"3090.3";"nM";"5.51";"";"";"UO_0000065";"12.04";"0.22";"2.36";"9.12";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4172497";"";"None";"434.52";"0";"3.17";"24";"CC(=O)NCCCNc1nc(-c2ccccn2)nc2c1CN(Cc1ccc(F)cc1)CC2";"EC50";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"15.42";"0.29";"3.53";"8.07";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL2018590";"";"None";"388.47";"0";"3.96";"51";"COc1ccc(C(=O)NCCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1";"EC50";"'='";"4265.8";"nM";"5.37";"";"";"UO_0000065";"13.82";"0.25";"1.41";"6.17";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4170164";"";"None";"426.54";"0";"4.90";"56";"CCOC(=O)n1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cc1Cc1ccccc1";"EC50";"'='";"8511.38";"nM";"5.07";"";"";"UO_0000065";"11.89";"0.23";"0.17";"5.89";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4159353";"";"None";"490.32";"0";"4.81";"4d";"O=C(Nc1nc(-c2ccc(I)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1";"EC50";"'='";"1202.26";"nM";"5.92";"";"";"UO_0000065";"12.07";"0.30";"1.11";"9.79";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4174717";"";"None";"327.41";"0";"3.81";"7a";"CSc1cccc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)c1";"EC50";"'='";"7943.28";"nM";"5.10";"";"";"UO_0000065";"15.58";"0.30";"1.29";"10.72";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4096577";"";"None";"417.36";"0";"3.44";"7b";"CCN(CC)c1nc(Nc2cccc(C(=O)O)c2)nc(OCC(F)(F)C(F)F)n1";"EC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"15.10";"0.30";"2.86";"6.27";"0";"CHEMBL3998784";"Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997791";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4094736";"";"None";"449.36";"0";"4.21";"6i";"CCN(CC)c1nc(Nc2ccc3[nH]ncc3c2)nc(OC(C(F)(F)F)C(F)(F)F)n1";"EC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"12.36";"0.24";"1.34";"6.05";"0";"CHEMBL3998784";"Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997791";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4176955";"";"None";"457.35";"1";"5.28";"3b";"Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Br)cc1";"EC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"12.51";"0.28";"0.44";"9.46";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4162876";"";"None";"412.90";"1";"5.17";"3a";"Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1";"EC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"13.41";"0.27";"0.37";"9.16";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4174487";"";"None";"380.43";"0";"3.91";"5a";"O=C(Nc1nc(-c2ccc(O)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1";"EC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"15.10";"0.29";"1.83";"7.12";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL3746584";"";"None";"487.65";"0";"2.79";"15";"COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CCN(C)C)CC4)c3C2)cc1";"EC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"8.20";"0.15";"1.21";"6.57";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL3745729";"";"None";"471.61";"0";"2.42";"29";"CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(C(=O)c2ccccc2)CC3)CC1";"EC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"8.48";"0.16";"1.58";"5.82";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL2018578";"";"None";"345.41";"0";"2.96";"36";"Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3ccncc3)nc2c1";"EC50";"'='";"7244.36";"nM";"5.14";"";"";"UO_0000065";"14.88";"0.27";"2.18";"5.67";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL2018579";"";"None";"344.42";"0";"3.57";"37";"Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3ccccc3)nc2c1";"EC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"11.61";"0.21";"0.43";"5.14";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL2018582";"";"None";"346.39";"0";"2.36";"40";"Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cnccn3)nc2c1";"EC50";"'='";"6760.83";"nM";"5.17";"";"";"UO_0000065";"14.93";"0.27";"2.81";"4.99";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL1870726";"";"None";"400.48";"0";"3.69";"45";"COc1ccc(C(=O)N2CCN(c3nc4cc(C)cc(C)c4cc3C#N)CC2)cc1";"EC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"9.99";"0.18";"0.31";"5.76";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL2018586";"";"None";"371.44";"0";"3.08";"46";"Cc1cc(C)c2cc(C#N)c(N3CCN(C(=O)c4ccccn4)CC3)nc2c1";"EC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"10.77";"0.20";"0.92";"5.47";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4166758";"";"None";"453.57";"1";"5.12";"58";"C=CCc1cc(-c2sc(NC(=O)C(C)(C)C)nc2C)nn1C(=O)Nc1ccc(OC)cc1";"EC50";"'='";"933.25";"nM";"6.03";"";"";"UO_0000065";"13.29";"0.26";"0.91";"6.14";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4171218";"";"None";"423.54";"1";"5.11";"59";"C=CCc1cc(-c2sc(NC(=O)C(C)(C)C)nc2C)nn1C(=O)Nc1ccccc1";"EC50";"'='";"3019.95";"nM";"5.52";"";"";"UO_0000065";"13.03";"0.25";"0.41";"6.21";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4159943";"";"None";"532.07";"1";"4.85";"62";"COc1ccc(Cl)cc1Cc1cc(-c2sc(NC(=O)C(C)(C)C)nc2C)nn1C(=O)N1CCOCC1";"EC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.28";"0.23";"1.15";"6.09";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4159515";"";"None";"470.93";"1";"5.04";"2c";"CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(Cl)c1";"EC50";"'='";"549.54";"nM";"6.26";"";"";"UO_0000065";"13.29";"0.27";"1.22";"7.22";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4173592";"";"None";"470.93";"1";"5.04";"2d";"CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1";"EC50";"'='";"891.25";"nM";"6.05";"";"";"UO_0000065";"12.85";"0.26";"1.01";"6.97";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4162876";"";"None";"412.90";"1";"5.17";"3a";"Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1";"EC50";"'='";"2884.03";"nM";"5.54";"";"";"UO_0000065";"13.42";"0.27";"0.37";"9.16";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4163823";"";"None";"382.42";"0";"4.35";"4e";"O=C(Nc1nc(-c2cccc(F)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1";"EC50";"'='";"2089.3";"nM";"5.68";"";"";"UO_0000065";"14.85";"0.29";"1.33";"9.40";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4782437";"";"None";"386.43";"0";"1.53";"9";"CC(C)(O)C(=O)Nc1sc(S(=O)(=O)c2ccc(F)cc2)cc1C(N)=O";"EC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"19.63";"0.41";"6.06";"5.99";"0";"CHEMBL4775864";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o- cells co-expressing YFP incubated for 10 mins by halide potentiator assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFBE41o-";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765492";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.1667 hr";"ACTIVATOR"
"CHEMBL4787310";"";"None";"431.39";"0";"1.65";"14";"Nc1cc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cnc1C(=O)NCC1(O)CC1";"EC50";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"19.83";"0.40";"6.90";"6.50";"0";"CHEMBL4775864";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o- cells co-expressing YFP incubated for 10 mins by halide potentiator assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFBE41o-";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765492";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.1667 hr";"ACTIVATOR"
"CHEMBL5079547";"";"None";"331.22";"0";"1.73";"26";"CC(O)(CNC(=O)c1ncc(C(F)(F)F)cc1N)C(F)(F)F";"EC50";"'='";"229.0";"nM";"6.64";"";"";"UO_0000065";"20.05";"0.41";"4.91";"7.53";"0";"CHEMBL5037009";"Potentiation of CFTR F508del mutant (unknown origin) expressed in CHO cells assessed as chloride transport by measuring membrane potential incubated for 5 to 30 mins in presence of forskolin by Quattro assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5036320";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Time_Lower = 5.0 min | Time_Upper = 30.0 min";"ACTIVATOR"
"CHEMBL4748761";"";"None";"514.63";"2";"6.16";"7a";"CSc1ccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)cc1";"EC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"13.60";"0.27";"0.84";"9.03";"0";"CHEMBL4711165";"Correction activity at CFTR F508del mutant (unknown origin) expressed in CFBE41o- cells coexpressing HS-YFP preincubated for 24 hrs followed by forskolin and genistein addition for 30 mins by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFBE41o-";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706592";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 24.5 hr";"ACTIVATOR"
